nj,nyc,app_date_d,pre,post,storeid,chain_id,center,crimbox,crime,drugcrime,propertycrime,ged,empgap,white,black,remover,noncomplier_store,balanced,response,response_date_d,daystoresponse,interview,cogroup_comb,cogroup_njnyc,post_cogroup_njnyc,white_cogroup_njnyc,ged_cogroup_njnyc,empgap_cogroup_njnyc,box_white,pre_white,post_white,white_nj,post_remover_ged,post_ged,remover_ged,post_remover_empgap,post_empgap,remover_empgap,post_remover_white,post_remover,remover_white,raerror,retail,num_stores,avg_salesvolume,avg_num_employees,retail_white,retail_post,retail_post_white,percblack,percwhite,tot_crime_rate,nocrimbox,nocrime_box,nocrime_pre,response_white,response_black,response_ged,response_hsd,response_empgap,response_noempgap
1,0,2015-02-14,1,0,1,2,114,0,1,0,1,1,1,0,1,0,0,1,0,NA,NA,0,90037,157,0,0,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1969.2857142857142,40.857142857142854,0,0,0,0.03703703731298447,0.9056437611579895,7.176833629608154,1,0,0,NA,0,0,NA,0,NA
1,0,2015-05-20,0,1,1,2,114,0,0,0,0,1,1,1,0,0,0,1,0,NA,NA,0,90037,157,157,157,157,157,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,7,1969.2857142857142,40.857142857142854,0,0,0,0.03703703731298447,0.9056437611579895,7.176833629608154,1,0,0,0,NA,0,NA,0,NA
1,0,2015-02-08,1,0,1,2,114,0,0,0,0,1,0,1,0,0,0,1,0,NA,NA,0,90037,157,0,157,157,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1969.2857142857142,40.857142857142854,0,0,0,0.03703703731298447,0.9056437611579895,7.176833629608154,1,0,1,0,NA,0,NA,NA,0
1,0,2015-05-11,0,1,1,2,114,0,1,1,0,1,0,0,1,0,0,1,0,NA,NA,0,90037,157,157,0,157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1969.2857142857142,40.857142857142854,0,0,0,0.03703703731298447,0.9056437611579895,7.176833629608154,1,0,0,NA,0,0,NA,NA,0
1,0,2015-06-03,0,1,3,3,106,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,0,3,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.4454912543296814,0.24764467775821686,69.90303802490234,1,0,0,NA,0,0,NA,0,NA
1,0,2015-06-02,0,1,3,3,106,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.4454912543296814,0.24764467775821686,69.90303802490234,1,0,0,0,NA,NA,0,NA,0
1,0,2015-05-07,0,1,4,3,127,0,1,0,1,1,1,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.3931124210357666,0.42949968576431274,79.9858169555664,1,0,0,0,NA,0,NA,0,NA
1,0,2015-05-07,0,1,5,3,127,0,1,0,1,1,1,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.10526315867900848,0.5925297141075134,79.9858169555664,1,0,0,0,NA,0,NA,0,NA
1,0,2015-02-15,1,0,6,3,127,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,0,0,0.1108202412724495,0.5558463931083679,79.9858169555664,1,0,1,NA,0,NA,0,0,NA
1,0,2015-05-07,0,1,6,3,127,0,1,0,1,1,1,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.1108202412724495,0.5558463931083679,79.9858169555664,1,0,0,0,NA,0,NA,0,NA
1,0,2015-05-13,0,1,6,3,127,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.1108202412724495,0.5558463931083679,79.9858169555664,1,0,0,NA,0,0,NA,NA,0
1,0,2015-05-07,0,1,7,3,127,0,1,0,1,1,1,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.1944764107465744,0.3705408573150635,79.9858169555664,1,0,0,0,NA,0,NA,0,NA
1,0,2015-05-11,0,1,8,3,140,0,0,0,0,1,0,0,1,0,0,1,0,NA,NA,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.05309000238776207,0.34715884923934937,21.57744026184082,1,0,0,NA,0,0,NA,NA,0
1,0,2015-02-15,1,0,8,3,140,0,1,1,0,0,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0.05309000238776207,0.34715884923934937,21.57744026184082,1,0,0,0,NA,NA,0,NA,0
1,0,2015-05-19,0,1,8,3,140,0,1,1,0,1,1,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.05309000238776207,0.34715884923934937,21.57744026184082,1,0,0,0,NA,0,NA,0,NA
1,0,2015-02-20,1,0,8,3,140,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,0,0,0.05309000238776207,0.34715884923934937,21.57744026184082,1,0,1,NA,0,NA,0,0,NA
1,0,2015-02-19,1,0,9,3,135,0,1,1,0,0,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,0,0,0.021485574543476105,0.9420912861824036,10.072409629821777,1,0,0,NA,0,NA,0,0,NA
1,0,2015-06-01,0,1,9,3,135,0,1,1,0,1,1,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.021485574543476105,0.9420912861824036,10.072409629821777,1,0,0,0,NA,0,NA,0,NA
1,0,2015-05-07,0,1,9,3,135,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.021485574543476105,0.9420912861824036,10.072409629821777,1,0,0,NA,0,NA,0,NA,0
1,0,2015-02-11,1,0,9,3,135,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0.021485574543476105,0.9420912861824036,10.072409629821777,1,0,1,0,NA,NA,0,NA,0
1,0,2015-05-15,0,1,10,3,117,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.021645022556185722,0.8639456033706665,4.538690567016602,1,0,0,NA,0,NA,0,0,NA
1,0,2015-02-14,1,0,10,3,117,0,1,0,1,1,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,0,0,0.021645022556185722,0.8639456033706665,4.538690567016602,1,0,0,NA,0,0,NA,0,NA
1,0,2015-05-08,0,1,10,3,117,0,1,0,1,1,0,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.021645022556185722,0.8639456033706665,4.538690567016602,1,0,0,0,NA,0,NA,NA,0
1,0,2015-02-08,1,0,10,3,117,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0.021645022556185722,0.8639456033706665,4.538690567016602,1,0,1,0,NA,NA,0,NA,0
1,0,2015-05-12,0,1,11,3,111,0,1,1,0,1,1,0,1,0,0,0,0,NA,NA,0,3,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.12656401097774506,0.831087589263916,14.857583045959473,1,0,0,NA,0,0,NA,0,NA
1,0,2015-02-20,1,0,12,3,104,0,0,0,0,1,0,0,1,0,0,1,0,NA,NA,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,0,0,0.05430242419242859,0.829573929309845,22.503028869628906,1,0,1,NA,0,0,NA,NA,0
1,0,2015-05-19,0,1,12,3,104,0,1,1,0,0,0,0,1,0,0,1,0,NA,NA,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.05430242419242859,0.829573929309845,22.503028869628906,1,0,0,NA,0,NA,0,NA,0
1,0,2015-02-15,1,0,12,3,104,0,1,0,1,1,1,1,0,0,0,1,0,NA,NA,0,3,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0.05430242419242859,0.829573929309845,22.503028869628906,1,0,0,0,NA,0,NA,0,NA
1,0,2015-05-21,0,1,12,3,104,0,0,0,0,1,1,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.05430242419242859,0.829573929309845,22.503028869628906,1,0,0,0,NA,0,NA,0,NA
1,0,2015-02-15,1,0,13,3,110,0,0,0,0,1,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0.036869827657938004,0.18811136484146118,4.460829257965088,1,0,1,0,NA,0,NA,NA,0
1,0,2015-06-11,0,1,13,3,110,0,1,0,1,1,1,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.036869827657938004,0.18811136484146118,4.460829257965088,1,0,0,0,NA,0,NA,0,NA
1,0,2015-02-08,1,0,13,3,110,0,1,1,0,1,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,0,0,0.036869827657938004,0.18811136484146118,4.460829257965088,1,0,0,NA,0,0,NA,0,NA
1,0,2015-05-05,0,1,13,3,110,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.036869827657938004,0.18811136484146118,4.460829257965088,1,0,0,NA,0,NA,0,NA,0
1,0,2015-05-29,0,1,14,3,103,0,1,0,1,1,0,0,1,0,0,0,0,NA,NA,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.28383758664131165,0.6246019005775452,29.560482025146484,1,0,0,NA,0,0,NA,NA,0
1,0,2015-05-29,0,1,14,3,103,0,0,0,0,1,1,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.28383758664131165,0.6246019005775452,29.560482025146484,1,0,0,0,NA,0,NA,0,NA
1,0,2015-05-19,0,1,15,3,104,0,1,1,0,0,0,0,1,0,0,0,0,NA,NA,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.04214559495449066,0.9501915574073792,24.565486907958984,1,0,0,NA,0,NA,0,NA,0
1,0,2015-02-15,1,0,16,3,121,0,1,0,1,1,1,1,0,0,0,0,0,NA,NA,0,3,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0.16084976494312286,0.3611532747745514,25.801719665527344,1,0,0,0,NA,0,NA,0,NA
1,0,2015-05-09,0,1,16,3,121,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.16084976494312286,0.3611532747745514,25.801719665527344,1,0,0,0,NA,0,NA,NA,0
1,0,2015-05-23,0,1,16,3,121,0,1,0,1,0,1,0,1,0,0,0,0,NA,NA,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.16084976494312286,0.3611532747745514,25.801719665527344,1,0,0,NA,0,NA,0,0,NA
1,0,2015-05-09,0,1,17,3,121,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.023076923564076424,0.6747252941131592,25.801719665527344,1,0,0,0,NA,0,NA,NA,0
1,0,2015-05-23,0,1,17,3,121,0,1,0,1,0,1,0,1,0,0,0,0,NA,NA,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.023076923564076424,0.6747252941131592,25.801719665527344,1,0,0,NA,0,NA,0,0,NA
1,0,2015-02-15,1,0,17,3,121,0,1,0,1,1,1,1,0,0,0,0,0,NA,NA,0,3,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0.023076923564076424,0.6747252941131592,25.801719665527344,1,0,0,0,NA,0,NA,0,NA
1,0,2015-02-15,1,0,18,3,121,0,1,0,1,1,1,1,0,0,0,0,0,NA,NA,0,3,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0.15950919687747955,0.5319894552230835,25.801719665527344,1,0,0,0,NA,0,NA,0,NA
1,0,2015-05-23,0,1,18,3,121,0,1,0,1,0,1,0,1,0,0,0,0,NA,NA,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.15950919687747955,0.5319894552230835,25.801719665527344,1,0,0,NA,0,NA,0,0,NA
1,0,2015-05-09,0,1,18,3,121,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.15950919687747955,0.5319894552230835,25.801719665527344,1,0,0,0,NA,0,NA,NA,0
1,0,2015-02-21,1,0,19,3,110,0,1,0,1,1,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0.0647321417927742,0.6969866156578064,6.751868724822998,1,0,0,0,NA,0,NA,NA,0
1,0,2015-02-08,1,0,19,3,110,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,0,0,0.0647321417927742,0.6969866156578064,6.751868724822998,1,0,1,NA,0,NA,0,0,NA
1,0,2015-05-05,0,1,19,3,110,0,1,0,1,0,0,1,0,0,0,1,0,NA,NA,0,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.0647321417927742,0.6969866156578064,6.751868724822998,1,0,0,0,NA,NA,0,NA,0
1,0,2015-06-11,0,1,19,3,110,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.0647321417927742,0.6969866156578064,6.751868724822998,1,0,0,NA,0,NA,0,0,NA
1,0,2015-05-21,0,1,20,3,112,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,0,3,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0,0.9558441638946533,16.8499813079834,1,0,0,NA,0,0,NA,0,NA
1,0,2015-05-18,0,1,21,3,138,0,0,0,0,0,1,1,0,0,0,1,0,NA,NA,0,3,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.30708181858062744,0.3888888955116272,60.24525451660156,1,0,0,0,NA,NA,0,0,NA
1,0,2015-02-14,1,0,21,3,138,0,0,0,0,1,1,1,0,0,0,1,0,NA,NA,0,3,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0.30708181858062744,0.3888888955116272,60.24525451660156,1,0,1,0,NA,0,NA,0,NA
1,0,2015-05-08,0,1,21,3,138,0,1,1,0,1,0,0,1,0,0,1,0,NA,NA,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.30708181858062744,0.3888888955116272,60.24525451660156,1,0,0,NA,0,0,NA,NA,0
1,0,2015-02-18,1,0,21,3,138,0,1,0,1,1,0,0,1,0,0,1,0,NA,NA,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,0,0,0.30708181858062744,0.3888888955116272,60.24525451660156,1,0,0,NA,0,0,NA,NA,0
1,0,2015-02-08,1,0,22,3,101,0,1,0,1,0,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0,0.672369122505188,12.308649063110352,1,0,0,0,NA,NA,0,NA,0
1,0,2015-02-14,1,0,22,3,101,0,0,0,0,1,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,0,0,0,0.672369122505188,12.308649063110352,1,0,1,NA,0,0,NA,0,NA
1,0,2015-05-19,0,1,22,3,101,0,0,0,0,1,1,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0,0.672369122505188,12.308649063110352,1,0,0,0,NA,0,NA,0,NA
1,0,2015-05-09,0,1,22,3,101,0,1,0,1,0,0,0,1,0,0,1,0,NA,NA,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0,0.672369122505188,12.308649063110352,1,0,0,NA,0,NA,0,NA,0
1,0,2015-05-05,0,1,23,3,122,0,0,0,0,1,1,0,1,0,0,1,0,NA,NA,0,3,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0,0.9515268802642822,6.832216739654541,1,0,0,NA,0,0,NA,0,NA
1,0,2015-05-27,0,1,23,3,122,0,1,0,1,1,0,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0,0.9515268802642822,6.832216739654541,1,0,0,0,NA,0,NA,NA,0
1,0,2015-02-26,1,0,23,3,122,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0,0.9515268802642822,6.832216739654541,1,0,1,0,NA,NA,0,NA,0
1,0,2015-02-15,1,0,23,3,122,0,1,1,0,1,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,0,0,0,0.9515268802642822,6.832216739654541,1,0,0,NA,0,0,NA,0,NA
1,0,2015-05-11,0,1,24,3,140,0,0,0,0,1,0,0,1,0,0,1,0,NA,NA,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.0987158939242363,0.579454243183136,17.031530380249023,1,0,0,NA,0,0,NA,NA,0
1,0,2015-02-15,1,0,24,3,140,0,1,1,0,0,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0.0987158939242363,0.579454243183136,17.031530380249023,1,0,0,0,NA,NA,0,NA,0
1,0,2015-02-20,1,0,24,3,140,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,0,0,0.0987158939242363,0.579454243183136,17.031530380249023,1,0,1,NA,0,NA,0,0,NA
1,0,2015-05-19,0,1,24,3,140,0,1,1,0,1,1,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.0987158939242363,0.579454243183136,17.031530380249023,1,0,0,0,NA,0,NA,0,NA
1,0,2015-02-14,1,0,25,3,117,0,1,0,1,1,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,0,0,6.574622238986194e-4,0.8159105777740479,10.39352035522461,1,0,0,NA,0,0,NA,0,NA
1,0,2015-02-08,1,0,25,3,117,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,6.574622238986194e-4,0.8159105777740479,10.39352035522461,1,0,1,0,NA,NA,0,NA,0
1,0,2015-05-15,0,1,25,3,117,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,6.574622238986194e-4,0.8159105777740479,10.39352035522461,1,0,0,NA,0,NA,0,0,NA
1,0,2015-05-08,0,1,25,3,117,0,1,0,1,1,0,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,6.574622238986194e-4,0.8159105777740479,10.39352035522461,1,0,0,0,NA,0,NA,NA,0
1,0,2015-02-14,1,0,26,3,116,0,1,0,1,0,1,0,1,0,0,0,0,NA,NA,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,0,0,0.014647137373685837,0.9727030396461487,22.65372085571289,1,0,0,NA,0,NA,0,0,NA
1,0,2015-02-11,1,0,26,3,116,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0.014647137373685837,0.9727030396461487,22.65372085571289,1,0,1,0,NA,0,NA,NA,0
1,0,2015-05-27,0,1,26,3,116,0,1,0,1,1,0,1,0,0,0,0,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.014647137373685837,0.9727030396461487,22.65372085571289,1,0,0,0,NA,0,NA,NA,0
1,0,2015-05-22,0,1,27,3,131,0,0,0,0,0,1,1,0,0,0,0,0,NA,NA,0,3,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0.48273327946662903,0.4166054427623749,48.473968505859375,1,0,0,0,NA,NA,0,0,NA
1,0,2015-02-08,1,0,27,3,131,0,0,0,0,0,1,1,0,0,0,0,0,NA,NA,0,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0.48273327946662903,0.4166054427623749,48.473968505859375,1,0,1,0,NA,NA,0,0,NA
1,0,2015-05-18,0,1,27,3,131,0,1,0,1,1,0,0,1,0,0,0,0,NA,NA,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.48273327946662903,0.4166054427623749,48.473968505859375,1,0,0,NA,0,0,NA,NA,0
1,0,2015-02-15,1,0,28,3,110,0,0,0,0,1,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,0,0,0,0.6937984228134155,13.04655933380127,1,0,1,NA,0,0,NA,0,NA
1,0,2015-06-11,0,1,28,3,110,0,1,0,1,1,1,0,1,0,0,1,0,NA,NA,0,3,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0,0.6937984228134155,13.04655933380127,1,0,0,NA,0,0,NA,0,NA
1,0,2015-05-05,0,1,28,3,110,0,0,0,0,1,0,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0,0.6937984228134155,13.04655933380127,1,0,0,0,NA,0,NA,NA,0
1,0,2015-02-08,1,0,28,3,110,0,1,1,0,1,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0,0.6937984228134155,13.04655933380127,1,0,0,0,NA,0,NA,NA,0
1,0,2015-02-11,1,0,29,3,116,0,0,0,0,1,0,1,0,0,0,1,0,NA,NA,0,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,0,0,0,1,14.173882484436035,1,0,1,0,NA,0,NA,NA,0
1,0,2015-05-27,0,1,29,3,116,0,1,0,1,1,0,1,0,0,0,1,0,NA,NA,0,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,1,1,1,0,1,14.173882484436035,1,0,0,0,NA,0,NA,NA,0
1,0,2015-02-14,1,0,29,3,116,0,1,0,1,0,1,0,1,0,0,1,0,NA,NA,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,0,0,0,1,14.173882484436035,1,0,0,NA,0,NA,0,0,NA
1,0,2015-05-07,0,1,29,3,116,0,0,0,0,1,1,0,1,0,0,1,0,NA,NA,0,3,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0,1,14.173882484436035,1,0,0,NA,0,0,NA,0,NA
1,0,2015-05-28,0,1,30,3,107,0,1,1,0,1,0,0,1,0,0,1,0,NA,NA,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,495,1937,7.064646464646465,0,1,0,0.01788170635700226,0.7395690083503723,14.581990242004395,1,0,0,NA,0,0,NA,NA,0
